2.012480468749999929e+01,-2.963040123456789843e+01
2.006250000000000000e+01,-2.814891975308641747e+01
2.014557291666666572e+01,-2.788143004115226375e+01
2.011590401785714732e+01,-2.607660934744268388e+01
2.006250000000000000e+01,-2.302546296296296191e+01
2.006250000000000000e+01,-2.191435185185185119e+01
2.012480468749999929e+01,-2.154398148148148096e+01
2.018710937499999858e+01,-2.993904320987654444e+01
2.018710937499999858e+01,-2.487731481481481666e+01
2.018710937500000213e+01,-2.376620370370370594e+01
2.031171875000000071e+01,-3.006250000000000000e+01
2.034287109375000213e+01,-2.836496913580247181e+01
2.034287109374999858e+01,-2.515509259259258812e+01
2.031171875000000071e+01,-2.228472222222222499e+01
2.031171875000000071e+01,-2.142052469135802539e+01
2.043632812499999929e+01,-2.709953703703703809e+01
2.043632812500000284e+01,-2.660570987654320874e+01
2.056093750000000142e+01,-2.734645061728395277e+01
2.056093749999999787e+01,-2.623533950617283850e+01
2.056093750000000142e+01,-2.327237654320987303e+01
2.093476562500000071e+01,-2.134884010354440420e+01
2.068554687500000000e+01,-2.746990740740740478e+01
2.068554687499999645e+01,-2.654398148148148451e+01
2.068554687500000355e+01,-2.450694444444444642e+01
2.097214843749999957e+01,-2.406249999999999645e+01
2.089642427884615117e+01,-2.337683998100664695e+01
2.087246093750000142e+01,-3.000077160493827222e+01
2.081015624999999858e+01,-2.611188271604937938e+01
2.114037109374999801e+01,-2.879706790123456628e+01
2.114564302884615543e+01,-2.782128442545109692e+01
2.093476562500000426e+01,-2.450694444444444287e+01
2.150737537202380878e+01,-2.237290564373897439e+01
2.105937500000000284e+01,-2.216126543209876232e+01
2.130859375000000000e+01,-2.926003086419753174e+01
2.118398437500000142e+01,-2.734645061728394921e+01
2.118398437500000142e+01,-2.611188271604937938e+01
2.118398437500000142e+01,-2.512422839506172778e+01
2.118398437500000142e+01,-2.463040123456790553e+01
2.130859375000000000e+01,-2.969212962962962976e+01
2.145100446428571317e+01,-2.690553350970017732e+01
2.130859375000000000e+01,-2.592669753086419604e+01
2.143320312499999858e+01,-2.956867283950617065e+01
2.143320312499999858e+01,-2.506250000000000000e+01
