2.006546365848244307e+01,-2.820426533494680754e+01
2.112665752628069527e+01,-2.694625461361796681e+01
2.070305542388304332e+01,-2.636345974478475895e+01
2.071500482440336910e+01,-2.474837535981024672e+01
2.083673007278960654e+01,-2.350126785214968805e+01
2.145719111464346440e+01,-2.799618368422205350e+01
2.127676124986664519e+01,-2.706789104289878978e+01
2.193032773465306917e+01,-2.699226172080741648e+01
2.180489805980970885e+01,-2.226919132647612543e+01
2.182608392598612568e+01,-2.229678778928481719e+01
2.201732591839423492e+01,-2.083005578067287900e+01
2.230651404925526649e+01,-2.545068932854267274e+01
2.223779572123977744e+01,-2.388896276827411569e+01
2.316352019515803207e+01,-2.883047812980515445e+01
2.318983597646018424e+01,-2.575381813652822061e+01
2.375207012998892253e+01,-2.490546239894399250e+01
2.358277357882589342e+01,-2.464667014520193788e+01
2.342556867128705989e+01,-2.152772905311888962e+01
2.384450164082829104e+01,-2.960013297910823837e+01
2.400328800520279415e+01,-2.781283780690766605e+01
2.403533587200727695e+01,-2.790214342056737351e+01
2.361981503246080294e+01,-2.472009847245409375e+01
2.354359965610638028e+01,-2.460636637024044404e+01
2.379916055107705475e+01,-2.265925664681457619e+01
2.345674382636239841e+01,-2.129115834498126603e+01
2.499298337123782687e+01,-2.909926679746548928e+01
2.436787042290577432e+01,-2.447439547040880825e+01
2.442007824504987568e+01,-2.388973726437944833e+01
2.442473732754123716e+01,-2.265752762942405596e+01
2.449738586638710558e+01,-2.180188432665678278e+01
2.452183740732821349e+01,-2.186865840400646022e+01
2.488951927287132193e+01,-2.905365249497679869e+01
2.483629479882382896e+01,-2.899836065932615625e+01
2.496711994125925926e+01,-2.667046573795203912e+01
2.503015288559424789e+01,-2.327054904958369264e+01
2.583641687721942404e+01,-2.953226742681265904e+01
2.577408007799027345e+01,-2.613617956205855108e+01
2.565600888706597615e+01,-2.511851592496167740e+01
2.568690208176165513e+01,-2.327871488333308037e+01
2.565756902831158470e+01,-2.205027194790073608e+01
2.566763413466915722e+01,-2.078783075182911233e+01
2.629410629580829806e+01,-2.819765442163555846e+01
2.627792560959368373e+01,-2.758395002386750150e+01
2.628705890853391836e+01,-2.265436925749081354e+01
2.692161387455524491e+01,-2.943414778903640894e+01
2.712992244000940545e+01,-2.702616205311762343e+01
2.664723549634724620e+01,-2.617672963413260945e+01
2.759702104724533456e+01,-2.436458520232782732e+01
2.743545891861192132e+01,-2.235719819021343113e+01
2.745962139361055421e+01,-2.068262783710308028e+01
2.758359553087031202e+01,-2.077697671922006606e+01
2.817487960993041440e+01,-2.820140670175955933e+01
2.816189827080716412e+01,-2.513091103024861184e+01
2.816487313268387993e+01,-2.141675897001076834e+01
2.877737889009408079e+01,-3.005179191024769381e+01
2.881430877666828039e+01,-2.870187546124671485e+01
2.877057585781332349e+01,-2.512527153444696282e+01
2.900268597890274336e+01,-2.341469044865223026e+01
2.940069763696109462e+01,-2.696296816430297483e+01
2.940835554244985417e+01,-2.575457979599311997e+01
2.908888760882417657e+01,-2.335190134678259710e+01
2.952686166667507095e+01,-2.132124313046930197e+01
3.004679372209431065e+01,-2.882042413888218846e+01
3.004249631785085128e+01,-2.822217656773681682e+01
3.002500767078112176e+01,-2.266266636684360947e+01
2.940032270037911744e+01,-2.136860184260051909e+01
2.976702096107689854e+01,-2.041032265345313945e+01
3.075477403488553563e+01,-2.961160854276457499e+01
3.064468928208199117e+01,-2.513349492444002564e+01
3.126807336215789235e+01,-2.821274075039653439e+01
3.126900215435068375e+01,-2.698297130264545984e+01
3.146663074797368864e+01,-2.399198719088206033e+01
3.111970203337152796e+01,-2.316444917792804858e+01
3.190404644819051327e+01,-2.821951859063839407e+01
3.239868439918218002e+01,-2.613984732845715797e+01
3.240893531655900972e+01,-2.620483077411202544e+01
3.378685145165684389e+01,-2.513168348313795519e+01
3.376313530333924007e+01,-2.450417300092940565e+01
3.377383815301220693e+01,-2.141609064767905579e+01
3.438028138233053710e+01,-2.883931147436855014e+01
3.454709782095972770e+01,-2.031831049790560684e+01
3.502595892414828427e+01,-2.263991893048747173e+01
